issue_type,code,description,current_value,suggested_fix,severity
unit_rare_or_empty,FUO010,"Suministro y montaje de cerramiento acristalado plano con perfiles en ""U"" de vidrio impreso translúcido, de 41+262+41 mm y 6 mm de espesor, colocados en peine para pared simple. Incluso p/p de perfile","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,FUO010b,"Suministro y montaje de cerramiento acristalado plano con perfiles en ""U"" de vidrio impreso translúcido, armado, de 41+262+41 mm y 6 mm de espesor, colocados en peine para pared simple. Incluso p/p de","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,FUO010c,"Suministro y montaje de cerramiento acristalado plano con perfiles en ""U"" de vidrio impreso translúcido, de 41+262+41 mm y 6 mm de espesor, colocados en greca para pared simple. Incluso p/p de perfile","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,FUO010d,"Suministro y montaje de cerramiento acristalado plano con perfiles en ""U"" de vidrio impreso translúcido, de 41+262+41 mm y 6 mm de espesor, colocados con cámara para pared doble. Incluso p/p de perfil","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,FUV010,"Cerramiento de fachada de fábrica de bloques huecos de vidrio moldeado ondulado, incoloro, 190x90x80 mm, recibidos con adhesivo cementoso color blanco, compuesto por cemento blanco de alta resistencia","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,FUV010b,"Cerramiento de fachada de fábrica de bloques huecos de vidrio moldeado ondulado, incoloro, 190x190x80 mm, recibidos con adhesivo cementoso color blanco, compuesto por cemento blanco de alta resistenci","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,FUV010c,"Cerramiento de fachada de fábrica de bloques huecos de vidrio moldeado ondulado, incoloro, 240x240x80 mm, recibidos con adhesivo cementoso color blanco, compuesto por cemento blanco de alta resistenci","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,GRA010,"Transporte de mezcla sin clasificar de residuos inertes producidos en obras de construcción y/o demolición, con contenedor de 4,2 m³, a vertedero específico, instalación de tratamiento de residuos de ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,GRA020b,"Transporte con camión de mezcla sin clasificar de residuos inertes producidos en obras de construcción y/o demolición, a vertedero específico, instalación de tratamiento de residuos de construcción y ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,GRB005,"Canon de vertido por entrega de residuos inertes producidos en obras de construcción y/o demolición, con una densidad de 1,0 t/m³, en vertedero específico, instalación de tratamiento de residuos de co","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,GRB005b,"Canon de vertido por entrega de residuos inertes producidos en obras de construcción y/o demolición, con una densidad de 0,5 t/m³, en vertedero específico, instalación de tratamiento de residuos de co","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,GRB005c,"Canon de vertido por entrega de residuos inertes producidos en obras de construcción y/o demolición, con una densidad de 1,5 t/m³, en vertedero específico, instalación de tratamiento de residuos de co","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,GRB005d,"Canon de vertido por entrega de residuos inertes producidos en obras de construcción y/o demolición, con una densidad de 2,0 t/m³, en vertedero específico, instalación de tratamiento de residuos de co","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,GRB005e,"Canon de vertido por entrega de residuos inertes producidos en obras de construcción y/o demolición, con una densidad de 2,5 t/m³, en vertedero específico, instalación de tratamiento de residuos de co","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,GTA010,"Transporte de tierras con contenedor de 4,2 m³, a vertedero específico, instalación de tratamiento de residuos de construcción y demolición externa a la obra o centro de valorización o eliminación de ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,GTA020b,"Transporte de tierras con camión de los productos procedentes de la excavación de cualquier tipo de terreno a vertedero específico, instalación de tratamiento de residuos de construcción y demolición ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HEA010,"Recibido de plato de ducha de cualquier medida, mediante formación de meseta de elevación con ladrillo cerámico hueco sencillo, recibido con mortero de cemento, industrial, M-5. Incluso p/p de replant","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HEA020,"Recibido de bañera y formación de faldón con ladrillo cerámico hueco sencillo, recibido con mortero de cemento, industrial, M-5. Incluso p/p de replanteo y nivelación, apertura de rozas para entregas ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HEC010,"Colocación y fijación de premarco de aluminio o de acero galvanizado, mediante recibido al paramento de las patillas de anclaje con mortero de cemento, industrial, con aditivo hidrófugo, M-10, para fi","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HEC010b,"Colocación y fijación de premarco de aluminio o de acero galvanizado, mediante recibido al paramento de las patillas de anclaje con mortero de cemento, industrial, con aditivo hidrófugo, M-10, para fi","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HEC010c,"Colocación y fijación de premarco de aluminio o de acero galvanizado, mediante recibido al paramento de las patillas de anclaje con mortero de cemento, industrial, con aditivo hidrófugo, M-10, para fi","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HEC020,"Colocación y fijación de precerco de madera, mediante recibido al paramento de fábrica de las patillas de anclaje con mortero de cemento, industrial, con aditivo hidrófugo, M-5, para fijar posteriorme","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HEC020b,"Colocación y fijación de precerco de madera de pino, posterior a la ejecución del tabique y sin el pavimento colocado, mediante recibido al paramento de fábrica de las patillas de anclaje con mortero ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HEC020c,"Colocación y fijación de precerco de madera de pino, posterior a la ejecución del tabique y sin el pavimento colocado, mediante recibido al paramento de fábrica de las patillas de anclaje con mortero ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HED020,"Colocación y fijación de persiana mallorquina, de hasta 3 m² de superficie, mediante recibido al paramento de las patillas de anclaje con mortero de cemento, industrial, con aditivo hidrófugo, M-5. In","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HED020b,"Colocación y fijación de persiana mallorquina, de entre 3 y 5 m² de superficie, mediante recibido al paramento de las patillas de anclaje con mortero de cemento, industrial, con aditivo hidrófugo, M-5","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HRA200,"Suministro y colocación de remate decorativo, de chapa perforada de acero galvanizado, con perforaciones cuadradas, C20 U30, de 20 mm de lado y 30 mm de distancia entre centros de dos perforaciones co","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HRF020,"Suministro y colocación de gárgola prefabricada de hormigón, de color blanco, de 150x500x70 mm y base rectangular, recibida con adhesivo cementoso flexible y sellado de la junta perimetral con masilla","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HRF040,"Formación de albardilla prefabricada de hormigón de color gris, para cubrición de muros, en piezas de 500x250x50 mm, con goterón, y anclaje metálico de acero inoxidable en su cara inferior, recibida c","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HRF040b,"Formación de albardilla prefabricada de hormigón de color blanco, para cubrición de muros, en piezas de 500x250x50 mm, con goterón, y anclaje metálico de acero inoxidable en su cara inferior, recibida","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HRF090,"Formación de cornisa de fachada, prefabricada de hormigón, de imitación Santanyí, 500x400x200 mm, con goterón, recibida con mortero de cemento, con aditivo hidrófugo, M-10, y cemento cola, creando una","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HRN040,"Formación de forro de jamba de piedra de Santanyí, de 25 cm de anchura y 3 cm de espesor, acabado natural, r, recibida con mortero de cemento y cemento cola y rejuntado entre piezas y de las uniones c","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HRN070b,"Formación de umbral para remate de puerta de entrada o balconera de mármol Gris Mallorca, de 25 cm de anchura y 3 cm de espesor, con goterón, cara y canto recto pulido, con banda antideslizante y empo","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HRN100,"Suministro y colocación de recercado a una cara de piedra Petra labrada, de 20 cm, recibido con mortero de cemento color gris, M-5 y cemento cola. Incluso nivelación y aplomado de piedras, labrado de ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HRN1001,"Suministro y colocación de recercado a dos caras de piedra Santanyí comercial labrada, de 20x25 cm, recibido con mortero de cemento M-5 y cemento cola. Incluso nivelación y aplomado de piedras, labrad","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HRN100b,"Suministro y colocación de recercado a dos caras de piedra Petra labrada, de 20x25 cm, recibido con mortero de cemento color gris M-5 y cemento cola. Incluso nivelación y aplomado de piedras, labrado ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HRN100d,"Suministro y colocación de recercado a una cara de piedra Santanyí comercial labrada, de 20 cm, recibido con mortero de cemento color gris, M-5 y cemento cola. Incluso nivelación y aplomado de piedras","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HRN110,"Suministro y colocación de forro para esquinero de piedra Petra labrada, de 20x40 cm, colocado a inglete, recibido con mortero de cemento color gris M-5 y cemento cola, para formación de hueco en muro","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HRN110b,"Suministro y colocación de forro rústico para esquinero de piedra Binissalem labrada, de 20x40 cm, colocado a inglete, recibido con mortero de cemento industrial color gris M-5 y cemento cola, para fo","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HRN110c,"Suministro y colocación de forro para esquinero de piedra Santanyí comercial labrada, de 20x40 cm, colocado con canto recto, recibido con mortero de cemento color gris, M-5 y cemento cola, para formac","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HRN110d,"Suministro y colocación de esquinero macizo de piedra Petra labrada, de 40x20 cm, recibido con mortero de cemento color gris M-5, para formación de hueco en muro de cantería. Incluso nivelación y aplo","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HYA010f,"Repercusión por m² de superficie construida de obra, de ayudas de cualquier trabajo de albañilería, necesarias para la correcta ejecución de la infraestructura de telecomunicaciones (ICT) formada por:","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HYA010g,"Repercusión por m² de superficie construida de obra, de ayudas de cualquier trabajo de albañilería, necesarias para la correcta ejecución de la instalación de calefacción formada por: tuberías de dist","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HYA010h,"Repercusión por m² de superficie construida de obra, de ayudas de cualquier trabajo de albañilería, necesarias para la correcta ejecución de la instalación de climatización formada por: conductos con ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
unit_rare_or_empty,HYA010i,"Repercusión por m² de superficie construida de obra, de ayudas de cualquier trabajo de albañilería, necesarias para la correcta ejecución de la instalación de climatización formada por: conductos con ","unit_normalized=None, unit_raw=''","Revisar y mapear a una unidad canonical (ud, m2, m3, ml, kg, t, h, l, %, pa).",warning
