issue_type,code,description,current_value,suggested_fix,severity
similar_description,LCM015i,"Suministro y montaje de carpintería exterior de madera de pino, para ventana abisagrada, de 600x800 mm, hoja y marco de 68x78 mm de sección, junquillos, tapajuntas de madera maciza de 70x15 mm y viert","Levenshtein=4 contra código LCM015c: 'Suministro y montaje de carpintería exterior de madera de pino, para ventana abisagrada, de 1000x1200 mm, hoja y marco d'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,LCM015i,"Suministro y montaje de carpintería exterior de madera de pino, para ventana abisagrada, de 600x800 mm, hoja y marco de 68x78 mm de sección, junquillos, tapajuntas de madera maciza de 70x15 mm y viert","Levenshtein=4 contra código LCM015h: 'Suministro y montaje de carpintería exterior de madera de pino, para ventana abisagrada, de 1200x1200 mm, hoja y marco d'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,LCP060,"Suministro y montaje de ventana de PVC, una hoja practicable con dimensiones 600x600 mm, compuesta de marco, hoja y junquillos, color blanco, perfiles de 70 mm de anchura, soldados a inglete, que inco","Levenshtein=2 contra código LCP060b: 'Suministro y montaje de ventana de PVC, una hoja practicable con dimensiones 600x1200 mm, compuesta de marco, hoja y jun'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,LCP060c,"Suministro y montaje de ventana de PVC, dos hojas practicables con dimensiones 900x1200 mm, compuesta de marco, hoja y junquillos, color blanco, perfiles de 70 mm de anchura, soldados a inglete, que i","Levenshtein=2 contra código LCP060d: 'Suministro y montaje de ventana de PVC, dos hojas practicables con dimensiones 1200x1200 mm, compuesta de marco, hoja y '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,LCP060e,"Suministro y montaje de ventana de PVC, una hoja oscilobatiente con dimensiones 600x600 mm, compuesta de marco, hoja y junquillos, color blanco, perfiles de 70 mm de anchura, soldados a inglete, que i","Levenshtein=2 contra código LCP060f: 'Suministro y montaje de ventana de PVC, una hoja oscilobatiente con dimensiones 600x1200 mm, compuesta de marco, hoja y '",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,LCP060g,"Suministro y montaje de ventana de PVC, dos hojas correderas, dimensiones 900x1200 mm, compuesta de marco, hoja y junquillos, color blanco, perfiles de 80 mm de anchura, soldados a inglete, que incorp","Levenshtein=2 contra código LCP060h: 'Suministro y montaje de ventana de PVC, dos hojas correderas, dimensiones 1200x1200 mm, compuesta de marco, hoja y junqu'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,LFM110,"Suministro y colocación de puerta cortafuegos homologada, de madera, EI1 30-C5, de una hoja, lisa, de 203x82,5x4,5 cm, compuesto por alma de tablero aglomerado de partículas ignífugo, recubierto con l","Levenshtein=1 contra código LFM110b: 'Suministro y colocación de puerta cortafuegos homologada, de madera, EI1 60-C5, de una hoja, lisa, de 203x82,5x4,5 cm, c'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,LPM010,"Suministro y colocación de puerta interior abatible, ciega, de una hoja de 203x72,5x3,5 cm, de tablero de MDF, prelacada en blanco, con moldura de forma recta; precerco de pino país de 90x35 mm; galce","Levenshtein=1 contra código LPM010b: 'Suministro y colocación de puerta interior abatible, ciega, de una hoja de 203x82,5x3,5 cm, de tablero de MDF, prelacada'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,LPM010c,"Suministro y colocación de puerta interior abatible, ciega, de una hoja de 203x72,5x3,5 cm, de tablero aglomerado, chapado con roble E, barnizada en taller; precerco de pino país de 90x35 mm; galces d","Levenshtein=1 contra código LPM010d: 'Suministro y colocación de puerta interior abatible, ciega, de una hoja de 203x82,5x3,5 cm, de tablero aglomerado, chapa'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,LSV020a,"Suministro y montaje de persiana mallorquina de aluminio, acabado en anodizado natural, practicable de una hoja de lamas fijas de 70x210 cm. Compuesta por perfiles extrusionados formando marcos y hoja","Levenshtein=3 contra código LSV020b: 'Suministro y montaje de persiana mallorquina de aluminio, acabado en anodizado natural, practicable de una hoja de lamas'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,LSV020c,"Suministro y montaje de persiana mallorquina de aluminio, acabado en anodizado natural, practicable de dos hojas de lamas fijas, de 120x120 cm. Compuesta por perfiles extrusionados formando marcos y h","Levenshtein=3 contra código LSV020c1: 'Suministro y montaje de persiana mallorquina de aluminio, acabado en anodizado natural, practicable de dos hojas de lama'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,LSV020c,"Suministro y montaje de persiana mallorquina de aluminio, acabado en anodizado natural, practicable de dos hojas de lamas fijas, de 120x120 cm. Compuesta por perfiles extrusionados formando marcos y h","Levenshtein=2 contra código LSV020e: 'Suministro y montaje de persiana mallorquina de aluminio, acabado en anodizado natural, practicable de dos hojas de lama'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,LSV020c1,"Suministro y montaje de persiana mallorquina de aluminio, acabado en anodizado natural, practicable de dos hojas de lamas fijas, de 140x210 cm. Compuesta por perfiles extrusionados formando marcos y h","Levenshtein=1 contra código LSV020e: 'Suministro y montaje de persiana mallorquina de aluminio, acabado en anodizado natural, practicable de dos hojas de lama'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,LSV020d,"Suministro y montaje de persiana mallorquina de aluminio, acabado en lacado color, practicable de una hoja de lamas fijas, de 60x60 cm. Compuesta por perfiles extrusionados formando marcos y hojas de ","Levenshtein=3 contra código LSV020j: 'Suministro y montaje de persiana mallorquina de aluminio, acabado en lacado color, practicable de una hoja de lamas fija'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,LSV020f,"Suministro y montaje de persiana mallorquina de aluminio, acabado en lacado color, practicable de dos hojas de lamas fijas, de 120x120 cm. Compuesta por perfiles extrusionados formando marcos y hojas ","Levenshtein=2 contra código LSV020g: 'Suministro y montaje de persiana mallorquina de aluminio, acabado en lacado color, practicable de dos hojas de lamas fij'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,LSV020f,"Suministro y montaje de persiana mallorquina de aluminio, acabado en lacado color, practicable de dos hojas de lamas fijas, de 120x120 cm. Compuesta por perfiles extrusionados formando marcos y hojas ","Levenshtein=3 contra código LSV020h: 'Suministro y montaje de persiana mallorquina de aluminio, acabado en lacado color, practicable de dos hojas de lamas fij'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,LSV020g,"Suministro y montaje de persiana mallorquina de aluminio, acabado en lacado color, practicable de dos hojas de lamas fijas, de 120x210 cm. Compuesta por perfiles extrusionados formando marcos y hojas ","Levenshtein=1 contra código LSV020h: 'Suministro y montaje de persiana mallorquina de aluminio, acabado en lacado color, practicable de dos hojas de lamas fij'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,LSV030,"Persiana mallorquina de madera de pino melis para barnizar, de una hoja de lamas fijas, de 60x60 cm. Accesorios herrajes de colgar y apertura, tornillería de acero inoxidable, accesorios y utillajes d","Levenshtein=2 contra código LSV030b: 'Persiana mallorquina de madera de pino melis para barnizar, de una hoja de lamas fijas, de 60x120 cm. Accesorios, herraj'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,LSV030,"Persiana mallorquina de madera de pino melis para barnizar, de una hoja de lamas fijas, de 60x60 cm. Accesorios herrajes de colgar y apertura, tornillería de acero inoxidable, accesorios y utillajes d","Levenshtein=3 contra código LSV030e: 'Persiana mallorquina de madera de pino melis para barnizar, de una hoja de lamas fijas, de 80x210 cm. Accesorios, herraj'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,LSV030b,"Persiana mallorquina de madera de pino melis para barnizar, de una hoja de lamas fijas, de 60x120 cm. Accesorios, herrajes de colgar y apertura, tornillería de acero inoxidable, accesorios y utillajes","Levenshtein=3 contra código LSV030e: 'Persiana mallorquina de madera de pino melis para barnizar, de una hoja de lamas fijas, de 80x210 cm. Accesorios, herraj'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,LSV030c,"Persiana mallorquina de madera de pino melis para barnizar, de dos hojas de lamas fijas, de 120x120 cm. Accesorios, herrajes de colgar y apertura, tornillería de acero inoxidable, accesorios y utillaj","Levenshtein=3 contra código LSV030f: 'Persiana mallorquina de madera de pino melis para barnizar, de dos hojas de lamas fijas, de 100x210 cm. Accesorios, herr'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,LVC010,"Suministro y colocación de doble acristalamiento estándar, 4/12/4, conjunto formado por vidrio exterior Float incoloro de 4 mm, cámara de aire deshidratada con perfil separador de aluminio y doble sel","Levenshtein=4 contra código LVC010b: 'Suministro y colocación de doble acristalamiento estándar, 4/12/6, conjunto formado por vidrio exterior Float incoloro d'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,LVC010,"Suministro y colocación de doble acristalamiento estándar, 4/12/4, conjunto formado por vidrio exterior Float incoloro de 4 mm, cámara de aire deshidratada con perfil separador de aluminio y doble sel","Levenshtein=5 contra código LVC010c: 'Suministro y colocación de doble acristalamiento estándar, 4/16/4, conjunto formado por vidrio exterior Float incoloro d'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
similar_description,LVC010b,"Suministro y colocación de doble acristalamiento estándar, 4/12/6, conjunto formado por vidrio exterior Float incoloro de 4 mm, cámara de aire deshidratada con perfil separador de aluminio y doble sel","Levenshtein=5 contra código LVC010d: 'Suministro y colocación de doble acristalamiento estándar, 4/16/6, conjunto formado por vidrio exterior Float incoloro d'",Verificar si son la misma partida con typos / puntuación distinta. Fusionar si procede.,warning
